path,rel_path,filename,stem,extension,folder_l1,folder_l2,depth,size_bytes,size_kb,size_mb,mtime,file_type,is_hidden,md5_prefix
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/collmot_dron_meres_20251020/Multidrónos akusztikus mérés - 251020.xlsx,Dunakeszi_DRON-ADATOK/collmot_dron_meres_20251020/Multidrónos akusztikus mérés - 251020.xlsx,Multidrónos akusztikus mérés - 251020.xlsx,Multidrónos akusztikus mérés - 251020,.xlsx,Dunakeszi_DRON-ADATOK,collmot_dron_meres_20251020,2,19134,18.685546875,0.018247604370117188,2026-03-22T23:21:58.737834,data,False,3fb39a2ed61c
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/collmot_dron_meres_20251020/notes_2025-10-20_16-33-21 volk janos.md,Dunakeszi_DRON-ADATOK/collmot_dron_meres_20251020/notes_2025-10-20_16-33-21 volk janos.md,notes_2025-10-20_16-33-21 volk janos.md,notes_2025-10-20_16-33-21 volk janos,.md,Dunakeszi_DRON-ADATOK,collmot_dron_meres_20251020,2,1057,1.0322265625,0.0010080337524414062,2026-03-22T23:22:00.130559,text,False,92784b111622
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-001.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-001.gpx,20251020-001.gpx,20251020-001,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,277336,270.8359375,0.26448822021484375,2026-03-22T23:21:56.069899,text,False,f639fd57ebe2
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-002.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-002.gpx,20251020-002.gpx,20251020-002,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,216121,211.0556640625,0.20610904693603516,2026-03-22T23:21:56.121899,text,False,763714f6fbde
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-003.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-003.gpx,20251020-003.gpx,20251020-003,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,310516,303.23828125,0.2961311340332031,2026-03-22T23:21:56.174899,text,False,ff57dac1de39
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-004.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-004.gpx,20251020-004.gpx,20251020-004,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,277651,271.1435546875,0.2647886276245117,2026-03-22T23:21:56.226899,text,False,528f709ba960
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-005.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-005.gpx,20251020-005.gpx,20251020-005,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,262216,256.0703125,0.25006866455078125,2026-03-22T23:21:56.273899,text,False,47fca5129d90
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-006.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-006.gpx,20251020-006.gpx,20251020-006,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,348106,339.947265625,0.33197975158691406,2026-03-22T23:21:56.328899,text,False,151f8df7fd01
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone130/20251020-007.gpx,Dunakeszi_DRON-ADATOK/drone130/20251020-007.gpx,20251020-007.gpx,20251020-007,.gpx,Dunakeszi_DRON-ADATOK,drone130,2,212761,207.7744140625,0.20290470123291016,2026-03-22T23:21:56.378899,text,False,c0fadc0d8f4a
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone132/20251020-001.gpx,Dunakeszi_DRON-ADATOK/drone132/20251020-001.gpx,20251020-001.gpx,20251020-001,.gpx,Dunakeszi_DRON-ADATOK,drone132,2,310411,303.1357421875,0.29603099822998047,2026-03-22T23:21:56.430899,text,False,27a758b6b804
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone132/20251020-002.gpx,Dunakeszi_DRON-ADATOK/drone132/20251020-002.gpx,20251020-002.gpx,20251020-002,.gpx,Dunakeszi_DRON-ADATOK,drone132,2,277126,270.630859375,0.26428794860839844,2026-03-22T23:21:56.484899,text,False,d8cfdac63ced
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone132/20251020-003.gpx,Dunakeszi_DRON-ADATOK/drone132/20251020-003.gpx,20251020-003.gpx,20251020-003,.gpx,Dunakeszi_DRON-ADATOK,drone132,2,348946,340.767578125,0.3327808380126953,2026-03-22T23:21:56.532899,text,False,feb9f576ee83
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone65/20251020-001.gpx,Dunakeszi_DRON-ADATOK/drone65/20251020-001.gpx,20251020-001.gpx,20251020-001,.gpx,Dunakeszi_DRON-ADATOK,drone65,2,215700,210.64453125,0.20570755004882812,2026-03-22T23:21:56.578899,text,False,6b2f25f0e46e
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone65/20251020-002.gpx,Dunakeszi_DRON-ADATOK/drone65/20251020-002.gpx,20251020-002.gpx,20251020-002,.gpx,Dunakeszi_DRON-ADATOK,drone65,2,310620,303.33984375,0.2962303161621094,2026-03-22T23:21:56.628899,text,False,aa10cbe9adc4
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone65/20251020-003.gpx,Dunakeszi_DRON-ADATOK/drone65/20251020-003.gpx,20251020-003.gpx,20251020-003,.gpx,Dunakeszi_DRON-ADATOK,drone65,2,277545,271.0400390625,0.26468753814697266,2026-03-22T23:21:56.675899,text,False,83ac06881519
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone65/20251020-004.gpx,Dunakeszi_DRON-ADATOK/drone65/20251020-004.gpx,20251020-004.gpx,20251020-004,.gpx,Dunakeszi_DRON-ADATOK,drone65,2,262215,256.0693359375,0.25006771087646484,2026-03-22T23:21:56.728899,text,False,ef24bf0297b9
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone65/20251020-005.gpx,Dunakeszi_DRON-ADATOK/drone65/20251020-005.gpx,20251020-005.gpx,20251020-005,.gpx,Dunakeszi_DRON-ADATOK,drone65,2,206670,201.826171875,0.1970958709716797,2026-03-22T23:21:56.767899,text,False,1c98acab3392
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-001.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-001.gpx,20251020-001.gpx,20251020-001,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,337290,329.384765625,0.32166481018066406,2026-03-22T23:21:56.814899,text,False,87869b9ee69f
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-002.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-002.gpx,20251020-002.gpx,20251020-002,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,381705,372.7587890625,0.36402225494384766,2026-03-22T23:21:56.865899,text,False,a41ad1c46484
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-003.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-003.gpx,20251020-003.gpx,20251020-003,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,375615,366.8115234375,0.3582143783569336,2026-03-22T23:21:56.912899,text,False,21a7d1447808
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-004.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-004.gpx,20251020-004.gpx,20251020-004,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,335295,327.4365234375,0.3197622299194336,2026-03-22T23:21:56.957899,text,False,e2bcc4781b67
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-005.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-005.gpx,20251020-005.gpx,20251020-005,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,277230,270.732421875,0.2643871307373047,2026-03-22T23:21:57.007899,text,False,143f85c35221
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-006.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-006.gpx,20251020-006.gpx,20251020-006,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,262425,256.2744140625,0.25026798248291016,2026-03-22T23:21:57.046899,text,False,26cdcb477d56
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone78/20251020-007.gpx,Dunakeszi_DRON-ADATOK/drone78/20251020-007.gpx,20251020-007.gpx,20251020-007,.gpx,Dunakeszi_DRON-ADATOK,drone78,2,348735,340.5615234375,0.3325796127319336,2026-03-22T23:21:57.092899,text,False,5f111fd0e0fb
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone88/20251020-001.gpx,Dunakeszi_DRON-ADATOK/drone88/20251020-001.gpx,20251020-001.gpx,20251020-001,.gpx,Dunakeszi_DRON-ADATOK,drone88,2,346635,338.5107421875,0.33057689666748047,2026-03-22T23:21:57.141899,text,False,3343c2987d9e
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone88/20251020-002.gpx,Dunakeszi_DRON-ADATOK/drone88/20251020-002.gpx,20251020-002.gpx,20251020-002,.gpx,Dunakeszi_DRON-ADATOK,drone88,2,262320,256.171875,0.2501678466796875,2026-03-22T23:21:57.229899,text,False,14d0d16cdfa2
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_DRON-ADATOK/drone88/20251020-003.gpx,Dunakeszi_DRON-ADATOK/drone88/20251020-003.gpx,20251020-003.gpx,20251020-003,.gpx,Dunakeszi_DRON-ADATOK,drone88,2,224520,219.2578125,0.21411895751953125,2026-03-22T23:21:57.273899,text,False,490f90517add
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3020.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3020.jpeg,IMG_3020.jpeg,IMG_3020,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,2254113,2201.2822265625,2.1496896743774414,2026-03-22T23:22:06.210899,image,False,067c799e1ca7
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3021.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3021.jpeg,IMG_3021.jpeg,IMG_3021,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,10624245,10375.2392578125,10.13206958770752,2026-03-22T23:22:06.681899,image,False,e154ca74acce
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3022.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3022.jpeg,IMG_3022.jpeg,IMG_3022,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,5971993,5832.0244140625,5.69533634185791,2026-03-22T23:22:06.932899,image,False,66b940e4deff
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3023.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3023.jpeg,IMG_3023.jpeg,IMG_3023,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,12863545,12562.0556640625,12.267632484436035,2026-03-22T23:22:07.426898,image,False,c524e4430455
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3025.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3025.jpeg,IMG_3025.jpeg,IMG_3025,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,5838538,5701.697265625,5.568063735961914,2026-03-22T23:22:07.643898,image,False,31f8c88f92a3
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3026.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3026.jpeg,IMG_3026.jpeg,IMG_3026,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,7641733,7462.6298828125,7.287724494934082,2026-03-22T23:22:07.935899,image,False,e8de302f4632
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3027.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3027.jpeg,IMG_3027.jpeg,IMG_3027,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,6216820,6071.11328125,5.928821563720703,2026-03-22T23:22:08.221899,image,False,6fcc477abe9e
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3028.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3028.jpeg,IMG_3028.jpeg,IMG_3028,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,5857685,5720.3955078125,5.5863237380981445,2026-03-22T23:22:08.537899,image,False,203b4f85ffe4
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3029.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3029.jpeg,IMG_3029.jpeg,IMG_3029,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,5947627,5808.2294921875,5.6720991134643555,2026-03-22T23:22:08.805898,image,False,cd10d10200df
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3030.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3030.jpeg,IMG_3030.jpeg,IMG_3030,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,6104651,5961.5732421875,5.8218488693237305,2026-03-22T23:22:09.099899,image,False,9a3e31770ac9
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3031.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3031.jpeg,IMG_3031.jpeg,IMG_3031,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,4973093,4856.5361328125,4.742711067199707,2026-03-22T23:22:09.459898,image,False,bfad5f27512c
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3032.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3032.jpeg,IMG_3032.jpeg,IMG_3032,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,4964392,4848.0390625,4.734413146972656,2026-03-22T23:22:09.817899,image,False,e0914db9d57d
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3034.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3034.jpeg,IMG_3034.jpeg,IMG_3034,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,1477789,1443.1533203125,1.4093294143676758,2026-03-22T23:22:09.926898,image,False,cb2f3ab0f17e
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3035.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3035.jpeg,IMG_3035.jpeg,IMG_3035,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,706122,689.572265625,0.6734104156494141,2026-03-22T23:22:09.991899,image,False,e3fe0dea1a8d
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3036.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3036.jpeg,IMG_3036.jpeg,IMG_3036,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,661386,645.884765625,0.6307468414306641,2026-03-22T23:22:10.062898,image,False,c8b79bdfecf8
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3043.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3043.jpeg,IMG_3043.jpeg,IMG_3043,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,7427018,7252.947265625,7.082956314086914,2026-03-22T23:22:10.399899,image,False,cca9289fdcd2
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3044.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3044.jpeg,IMG_3044.jpeg,IMG_3044,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,7175807,7007.6240234375,6.843382835388184,2026-03-22T23:22:10.743898,image,False,34c8f45b449d
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3045.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3045.jpeg,IMG_3045.jpeg,IMG_3045,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,6768471,6609.8349609375,6.454916954040527,2026-03-22T23:22:11.096899,image,False,33db9da228f6
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3050.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3050.jpeg,IMG_3050.jpeg,IMG_3050,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,6926025,6763.6962890625,6.605172157287598,2026-03-22T23:22:11.451899,image,False,0a734f6ecf42
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3051.jpeg,Dunakeszi_FOTÓ/KEPEK_VIDEOK_IPHONE/IMG_3051.jpeg,IMG_3051.jpeg,IMG_3051,.jpeg,Dunakeszi_FOTÓ,KEPEK_VIDEOK_IPHONE,2,4060732,3965.55859375,3.8726158142089844,2026-03-22T23:22:11.638898,image,False,869e3d397f4a
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130458.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130458.jpg,IMG20251020130458.jpg,IMG20251020130458,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5732470,5598.115234375,5.466909408569336,2026-03-22T23:22:11.877898,image,False,bde6bf7450c3
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130501.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130501.jpg,IMG20251020130501.jpg,IMG20251020130501,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5655530,5522.978515625,5.393533706665039,2026-03-22T23:22:12.105898,image,False,124be02e80be
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130507.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130507.jpg,IMG20251020130507.jpg,IMG20251020130507,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5894747,5756.5888671875,5.621668815612793,2026-03-22T23:22:12.357898,image,False,e316d036eb66
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130521.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130521.jpg,IMG20251020130521.jpg,IMG20251020130521,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,4258749,4158.9345703125,4.061459541320801,2026-03-22T23:22:12.538898,image,False,cf6f7475db30
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130533.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130533.jpg,IMG20251020130533.jpg,IMG20251020130533,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,6548732,6395.24609375,6.245357513427734,2026-03-22T23:22:12.791898,image,False,653c1911ff8e
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130536.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130536.jpg,IMG20251020130536.jpg,IMG20251020130536,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5657747,5525.1435546875,5.395648002624512,2026-03-22T23:22:12.993898,image,False,98168ee4afec
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130539.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130539.jpg,IMG20251020130539.jpg,IMG20251020130539,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5355680,5230.15625,5.107574462890625,2026-03-22T23:22:13.267898,image,False,7e145705c758
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130542.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020130542.jpg,IMG20251020130542.jpg,IMG20251020130542,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,5642851,5510.5966796875,5.381442070007324,2026-03-22T23:22:13.597898,image,False,d8146f4a6fa4
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020132049.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020132049.jpg,IMG20251020132049.jpg,IMG20251020132049,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,4932232,4816.6328125,4.703742980957031,2026-03-22T23:22:13.802898,image,False,26f3e81a8110
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020132648.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020132648.jpg,IMG20251020132648.jpg,IMG20251020132648,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,4290840,4190.2734375,4.092063903808594,2026-03-22T23:22:13.984898,image,False,432e50f283b3
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020133000.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020133000.jpg,IMG20251020133000.jpg,IMG20251020133000,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,3180487,3105.9443359375,3.033148765563965,2026-03-22T23:22:14.147898,image,False,c225d9edd759
/home/tildai/Desktop/Development/drone-detection-api/deployment/v2/dunakeszi_data/audit/dunakeszi_audit_ws/Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020133950.jpg,Dunakeszi_FOTÓ/KÉPEK_OPPO/IMG20251020133950.jpg,IMG20251020133950.jpg,IMG20251020133950,.jpg,Dunakeszi_FOTÓ,KÉPEK_OPPO,2,2984551,2914.6005859375,2.84628963470459,2026-03-22T23:22:14.322898,image,False,c0586eb1e124
